id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_category
799319,Peaceful Garden Sanctuary best part of Brooklyn!,838848,Sarah,Brooklyn,Fort Greene,40.69075,-73.97192,Entire home/apt,128,5,154,2019-05-13,1.93,1,301,Mid-Range
18196956,Beautiful 1 BR 1 Bath in Boerum Hill Brooklyn,3859890,Aditi,Brooklyn,Boerum Hill,40.6891,-73.9874,Private room,53,1,10,2019-03-21,0.38,1,0,Budget
29243499,"Mellow, Stylish Bedroom close to Pratt #1",7305006,Jessica,Brooklyn,Bedford-Stuyvesant,40.69107,-73.95878,Private room,60,6,8,2019-05-24,1.1,2,144,Budget
29259463,SPACIOUS/FURNISHED One Bedroom Brooklyn Apartment,18917915,Sean,Brooklyn,Williamsburg,40.70296,-73.94086,Entire home/apt,90,3,7,2019-07-05,0.95,1,3,Mid-Range
15194855,"Clean, Cozy, and Spacious Brooklyn Row House",68538563,Chitra,Brooklyn,Cypress Hills,40.68978,-73.87017,Private room,41,2,8,2016-10-29,0.24,1,0,Budget
19670093,183 Pulaski st,136049464,Asif,Brooklyn,Bedford-Stuyvesant,40.69277,-73.94315,Private room,55,2,11,2018-09-29,0.47,1,5,Budget
13344039,Downtown Brooklyn Apartment with Great Views!,5777244,Lyshaan,Brooklyn,Downtown Brooklyn,40.69209,-73.98499,Entire home/apt,175,1,10,2016-09-05,0.27,1,0,Mid-Range
7203943,Waterfront in Williamsburg,21381325,Tara,Brooklyn,Williamsburg,40.70999,-73.9689,Private room,100,1,0,,0.0,1,0,Mid-Range
35795510,Cozy 2/1 apartment in Heart of Brooklyn,81957771,Gabs,Brooklyn,Bushwick,40.70318,-73.92636,Entire home/apt,120,3,0,,0.0,1,177,Mid-Range
34418592,Best private room A in Brooklyn close to Subways,243129380,Nubia,Brooklyn,Bushwick,40.68581,-73.90838,Private room,58,2,6,2019-06-21,3.05,4,122,Budget
364785,Sunny large private room in Park Slope,1842714,Susan,Brooklyn,Park Slope,40.67962,-73.97655,Private room,80,2,30,2018-12-29,0.74,1,0,Mid-Range
18795448,Brooklyn room with a view,2482085,Michelle,Brooklyn,Bedford-Stuyvesant,40.68415,-73.95641,Private room,55,2,0,,0.0,1,0,Budget
31087023,Shared Room 4 FEMALE Guests 30mins to Manhattan-3,172369331,Abby,Brooklyn,Sheepshead Bay,40.59726,-73.95951,Shared room,40,3,1,2019-03-16,0.26,10,281,Budget
4536637,Kosher new studio close to subway,11010205,Jacob,Brooklyn,Bensonhurst,40.61576,-73.99166,Private room,125,2,4,2018-04-11,0.07,2,0,Mid-Range
33362018,Clean & Modern Getaway in Williamsburg,239650062,Ben,Brooklyn,Williamsburg,40.71178,-73.94257,Entire home/apt,163,7,2,2019-05-04,0.79,1,263,Mid-Range
2883054,Urban Holiday...,5117939,Shanti,Brooklyn,Crown Heights,40.67335,-73.91881,Entire home/apt,100,5,177,2019-07-01,2.87,1,214,Mid-Range
28430639,"Waterfront Apt, Private bed&bath in Williamsburg",66837596,Yoo MI,Brooklyn,Williamsburg,40.72015,-73.96403,Private room,110,3,18,2019-07-05,1.96,2,234,Mid-Range
22470605,"Sunny new one bedroom in Brooklyn, Greenpoint",4177178,Sabrina,Brooklyn,Greenpoint,40.72147,-73.9441,Private room,80,14,4,2019-04-03,0.23,1,0,Mid-Range
29937893,Industrial duplex with river and Manhattan views,1476599,Margaux,Brooklyn,Williamsburg,40.71545,-73.96344,Entire home/apt,300,4,2,2019-04-24,0.32,1,28,Luxury
30264903,Bohemian Room for Rent,2346935,Dolores,Brooklyn,Crown Heights,40.67549,-73.94392,Private room,90,7,0,,0.0,1,0,Mid-Range
19859156,Spacious room in Williamsburg.,48100358,Ivan,Brooklyn,Williamsburg,40.70803,-73.9591,Private room,55,1,87,2019-06-23,3.72,3,24,Budget
15783953,"Sun-drenched apartment, 20 mins to Manhattan",12475280,George,Brooklyn,Bedford-Stuyvesant,40.68899,-73.95555,Private room,44,28,0,,0.0,1,0,Budget
22342020,Small room in Crown Heights,33060882,Antoine,Brooklyn,Crown Heights,40.67767,-73.95764,Private room,32,1,1,2018-01-22,0.06,1,0,Budget
12687169,Sunny bedroom in gorgeous ParkSlope,49024977,Shelby,Brooklyn,Park Slope,40.67687,-73.97848,Private room,80,1,2,2016-06-05,0.05,1,0,Mid-Range
24065408,Private Room in Spacious Apartment with Patio!,1583742,Travis,Brooklyn,Boerum Hill,40.68503,-73.98232,Private room,50,2,31,2019-07-07,2.04,1,0,Budget
4137789,"Sunny 2BR in Brooklyn townhouse, steps to subway",21466751,Elizabeth,Brooklyn,Windsor Terrace,40.65282,-73.97394,Entire home/apt,180,3,56,2019-05-28,0.99,1,121,Mid-Range
14023316,chambre dans appartement arty de Brooklyn,31747645,Marie Salomé,Brooklyn,Clinton Hill,40.68583,-73.96434,Private room,70,2,0,,0.0,2,0,Budget
3205292,Large  Sunny Open Brooklyn Apartment,1832751,Chris,Brooklyn,Boerum Hill,40.68823,-73.98604,Entire home/apt,151,28,12,2016-10-24,0.3,1,54,Mid-Range
27927068,Designer Beach House Studio in Williamsburg,8171440,Geoffrey,Brooklyn,Williamsburg,40.71286,-73.95898,Entire home/apt,150,2,17,2019-05-28,1.68,1,0,Mid-Range
8609779,Spacious Brooklyn Home Close to NYC,4586854,Ajna,Brooklyn,Bedford-Stuyvesant,40.68552,-73.95328,Entire home/apt,120,30,143,2019-04-16,3.17,1,221,Mid-Range
20760274,"New Building w/ Rooftop & Laundry, Cozy Room",24417778,Auni (Masroor),Brooklyn,Bedford-Stuyvesant,40.67927,-73.94758,Private room,88,4,1,2017-09-15,0.05,1,0,Mid-Range
26063550,Ocean hill home away from,193500709,Levi,Brooklyn,Bedford-Stuyvesant,40.67758,-73.90841,Private room,59,1,24,2019-06-30,1.86,3,32,Budget
13230807,"Charming 1-Bed Apt, Brooklyn - 20 min to Manhattan",20907184,Valerie Lynn-McDonough,Brooklyn,Bay Ridge,40.63359,-74.02302,Entire home/apt,75,30,1,2016-06-12,0.03,1,191,Budget
22401504,Charming Private Brooklyn Apartment,163855521,Judith,Brooklyn,East New York,40.6762,-73.87936,Entire home/apt,99,3,66,2019-07-01,3.55,1,254,Mid-Range
17316565,Beautiful apartment with sweeping NYC views,116854478,Travis,Brooklyn,Carroll Gardens,40.68328,-73.99846,Entire home/apt,250,4,0,,0.0,1,0,Luxury
15984984,Great Location by Subway!,9737900,Nilu,Brooklyn,Clinton Hill,40.68252,-73.96436,Entire home/apt,195,1,39,2019-06-30,1.25,1,62,Mid-Range
29339310,"""The Dumont"" Event Space",221036535,Terry,Brooklyn,East New York,40.66957,-73.86585,Entire home/apt,300,1,12,2019-06-29,1.49,1,175,Luxury
32240870,"Bright, nice size room in beautiful Brooklyn apt.",1646988,Murat,Brooklyn,Windsor Terrace,40.65302,-73.97357,Private room,50,2,1,2019-06-24,1.0,1,0,Budget
33493038,Sunny 1-Bedroom close to Manhattan,5708673,Meike,Brooklyn,Bushwick,40.69934,-73.92947,Entire home/apt,120,4,1,2019-04-26,0.41,1,15,Mid-Range
3642325,Luxurious Brooklyn 2BD w/ Parking,16916853,Olga,Brooklyn,Sheepshead Bay,40.58363,-73.93553,Entire home/apt,260,7,3,2017-03-13,0.05,2,363,Luxury
22008794,Beautiful Bright Room in Bushwick,1230739,Dylan,Brooklyn,Bushwick,40.69159,-73.91235,Private room,35,14,0,,0.0,1,0,Budget
24835343,Industrial Loft/ palace,52991771,Amir,Brooklyn,Downtown Brooklyn,40.69489,-73.98322,Entire home/apt,135,4,27,2019-06-21,1.95,1,57,Mid-Range
11284520,Charming Pad in Prime Bushwick,4592263,Natalie,Brooklyn,Bushwick,40.70192,-73.92464,Private room,55,30,0,,0.0,1,0,Budget
26874727,"Large, spacious bedroom in the heart of Bushwick!",129596284,Sonya,Brooklyn,Bushwick,40.70105,-73.92183,Private room,40,4,5,2018-12-29,0.42,1,0,Budget
4483517,Stunning room. 15mins to Manhattan!,1633246,Natasha,Brooklyn,Bedford-Stuyvesant,40.68622,-73.92508,Private room,100,30,2,2015-04-28,0.04,4,7,Mid-Range
20138516,"Private, elegant, apartment with beautiful garden",94676949,Althea,Brooklyn,East Flatbush,40.6413,-73.9236,Entire home/apt,100,2,97,2019-07-07,4.38,1,30,Mid-Range
33549215,Entire apartment in the heart of Williamsburg,128914189,Edgar,Brooklyn,Williamsburg,40.71285,-73.96535,Entire home/apt,190,30,0,,0.0,2,188,Mid-Range
30565063,Private Bedroom on Newly Renovated Apartment,61560050,Bárbara,Brooklyn,Bushwick,40.70279,-73.91347,Private room,55,2,2,2019-01-01,0.32,1,0,Budget
4901424,HOME SWEET HOME - VISIT NYC!,25230336,Juan Carlos,Brooklyn,Clinton Hill,40.68382,-73.96292,Entire home/apt,300,3,0,,0.0,1,0,Luxury
16480273,Sunny Spring Sanctuary ~ 2 Bedroom Apt.,108188109,Thomas,Brooklyn,Bedford-Stuyvesant,40.69158,-73.93776,Entire home/apt,100,3,75,2019-06-15,2.59,1,36,Mid-Range
30710462,Pop Fashion Studio,6451056,Liz,Brooklyn,Bushwick,40.69793,-73.93141,Entire home/apt,93,3,5,2019-06-02,0.78,1,0,Mid-Range
16276172,Newly Renovated with Lovely Backyard!,106454216,Steven,Brooklyn,Bushwick,40.68763,-73.91773,Entire home/apt,55,3,53,2019-06-12,1.73,2,243,Budget
13583633,Spacious 1 Bedroom Apt in heart of Williamsburg,23657588,Matthew,Brooklyn,Williamsburg,40.71307,-73.95084,Entire home/apt,185,1,49,2019-06-30,1.34,1,50,Mid-Range
35269083,Large and bright one bedroom in bedstuy,44321906,Julie,Brooklyn,Bedford-Stuyvesant,40.69174,-73.93094,Entire home/apt,120,4,1,2019-06-25,1.0,1,10,Mid-Range
31771914,AMAZING ENTIRE APT FOR Friends and Family,215577249,Charlie And Selena,Brooklyn,Bushwick,40.69254,-73.90445,Entire home/apt,185,2,0,,0.0,8,320,Mid-Range
22345676,Bushwick/BedStuy Studio Apartment,2921109,Alice,Brooklyn,Bedford-Stuyvesant,40.69104,-73.92886,Entire home/apt,104,2,31,2019-06-06,1.69,1,166,Mid-Range
12359146,Spacious Place in Brooklyn New York,39549563,Young,Brooklyn,Bedford-Stuyvesant,40.68075,-73.91099,Entire home/apt,140,30,38,2018-09-21,1.1,1,312,Mid-Range
23546631,Surburban Home Near The Pier,174805880,Eileen,Brooklyn,Bay Ridge,40.63457,-74.0325,Entire home/apt,125,3,25,2019-06-12,1.57,1,348,Mid-Range
450578,Serene Room...,9647066,Maria Luiza,Brooklyn,Sunset Park,40.6397,-74.0162,Private room,55,7,28,2019-05-12,0.32,2,333,Budget
35607523,"Bright, Spacious & Charming 1-bed Brownstone Apt",6768659,Leonie,Brooklyn,Park Slope,40.66678,-73.97709,Entire home/apt,170,4,0,,0.0,1,199,Mid-Range
26717970,An artist retreat in the heart of Bushwick,51412807,Daniel,Brooklyn,Bushwick,40.69826,-73.91944,Entire home/apt,95,2,40,2019-03-25,3.32,1,0,Mid-Range
22328478,"Sunny, Cozy, and a View!",31369576,Sivan,Brooklyn,Prospect-Lefferts Gardens,40.66057,-73.94373,Entire home/apt,129,2,3,2018-11-05,0.16,1,0,Mid-Range
21029655,Beautiful room in loft with private roof & SDB,65112370,Jacques,Brooklyn,Bedford-Stuyvesant,40.69161,-73.94417,Private room,90,3,1,2017-12-27,0.05,1,0,Mid-Range
31906580,Bright High Ceiling Bedroom in East Williamsburg,2707591,Lívia,Brooklyn,Williamsburg,40.70754,-73.94228,Private room,95,1,6,2019-07-01,1.28,1,200,Mid-Range
20260218,"Spacious, Private bedroom in Bushwick apartment",144406701,Bryan,Brooklyn,Bushwick,40.69201,-73.92364,Private room,40,9,2,2017-11-21,0.09,1,0,Budget
1042416,Sunny Brownstone  Attic,5738733,Elizabeth,Brooklyn,Bedford-Stuyvesant,40.69235,-73.93836,Entire home/apt,70,2,210,2019-07-06,2.79,2,288,Budget
30559544,Cozy Home,195024580,Mikael,Brooklyn,Williamsburg,40.72066,-73.95726,Entire home/apt,150,7,2,2019-03-11,0.32,1,8,Mid-Range
9407719,The LOFT in Bushwick+ Arcade!,8712984,William,Brooklyn,Bushwick,40.70889,-73.92135,Entire home/apt,99,3,9,2019-06-04,0.23,1,42,Mid-Range
35880602,Large Sunlit Private Queen Bed Room Crown Heights,78113383,Sara,Brooklyn,Crown Heights,40.67244,-73.92267,Private room,30,7,0,,0.0,3,44,Budget
36148925,Cozy Brooklyn Home on a Tree-lined Block,8084384,Kara,Brooklyn,Fort Greene,40.6853,-73.9722,Entire home/apt,220,2,0,,0.0,1,3,Luxury
29256706,Brooklyn Room & Driveway,220419710,Colette,Brooklyn,Flatlands,40.62453,-73.92479,Private room,175,2,3,2019-06-18,1.73,1,275,Mid-Range
3883020,Huge Apartment! Convenient! Artsy! Comfy!,12556197,Rez,Brooklyn,Crown Heights,40.66856,-73.95619,Entire home/apt,104,5,45,2019-06-30,0.77,2,159,Mid-Range
34442975,BRKLYN SIMPLE ROOM,237729032,Samuel,Brooklyn,Cypress Hills,40.68603,-73.8782,Private room,40,1,1,2019-06-10,1.0,2,340,Budget
4539520,Spacious 1 Bedroom in Bohemian Comfort,23538896,DeeDee,Brooklyn,Crown Heights,40.67771,-73.96286,Entire home/apt,167,4,6,2019-01-02,0.12,1,0,Mid-Range
29328939,3 Beds in Private Room 2 - 20 Minutes to Manhattan,220149091,Peter,Brooklyn,Bedford-Stuyvesant,40.69397,-73.94921,Private room,70,2,26,2019-06-23,3.06,4,339,Budget
27783611,Lovely place for traveler,201015598,Anchor,Brooklyn,Bedford-Stuyvesant,40.69089,-73.93912,Shared room,31,1,33,2019-06-23,3.08,17,85,Budget
3601743,Classic Brooklyn brownstone,18146661,Richard,Brooklyn,Park Slope,40.66884,-73.97575,Private room,180,3,192,2019-06-29,3.2,1,60,Mid-Range
31190191,"Hey, It's Brooklyn, JUST BE YOU.",233189145,Lynda,Brooklyn,Windsor Terrace,40.65224,-73.9762,Private room,85,1,18,2019-06-23,3.16,1,168,Mid-Range
13248968,Luxurious 1 bdr apt with balcony!,15985137,Ferenc,Brooklyn,Bushwick,40.69476,-73.92943,Entire home/apt,125,5,42,2019-06-21,1.12,1,1,Mid-Range
31510414,Sun-lit room in spacious Clinton Hill loft,44037475,Hannah,Brooklyn,Bedford-Stuyvesant,40.69046,-73.9586,Private room,60,30,1,2019-05-05,0.45,4,153,Budget
20969370,Gorgeous One Bedroom in Clinton Hill,49664910,Lilja,Brooklyn,Clinton Hill,40.69027,-73.96796,Entire home/apt,134,2,17,2019-05-15,0.8,1,0,Mid-Range
3061093,Penthouse in Williamsburg w/ Patio!,15579200,Marc,Brooklyn,Williamsburg,40.7172,-73.9616,Entire home/apt,240,2,18,2015-11-12,0.29,1,0,Luxury
6607833,Amazing & Safe Brooklyn Location,570850,Yovel,Brooklyn,Midwood,40.61814,-73.97078,Entire home/apt,49,4,5,2019-07-04,0.2,1,179,Budget
21029490,Private room in Greenpoint!,6216526,Catalina,Brooklyn,Greenpoint,40.72386,-73.94085,Private room,50,4,1,2017-10-04,0.05,1,0,Budget
31494924,Cozy Double Bedroom Suite Williamsburg 30 Days,120749029,Joe And Shelly,Brooklyn,Williamsburg,40.70643,-73.94198,Private room,63,21,0,,0.0,2,135,Budget
16360727,"Cozy Apartment in Brooklyn, NY",106193743,Clifton,Brooklyn,Crown Heights,40.67816,-73.95112,Entire home/apt,100,7,0,,0.0,1,0,Mid-Range
7127684,Private bedroom in Bushwick BK,37331914,Timothy,Brooklyn,Bushwick,40.69683,-73.92372,Private room,50,2,0,,0.0,1,0,Budget
19072989,Private Room in Modern Loft in Williamsburg,4440278,Emmanuel,Brooklyn,Williamsburg,40.71172,-73.94143,Private room,105,3,8,2019-05-28,0.32,3,179,Mid-Range
32892576,New! Sunny Loft/Studio in Greenpoint!,187487947,Diego,Brooklyn,Greenpoint,40.73304,-73.95491,Entire home/apt,50,1,8,2019-05-20,2.47,6,0,Budget
2036105,Private room  D,10384906,Susan,Brooklyn,Dyker Heights,40.6283,-74.01608,Private room,30,1,67,2019-01-22,0.99,5,150,Budget
21737594,Private Room in Bushwick!,90721937,Hayden,Brooklyn,Bushwick,40.68635,-73.91187,Private room,25,1,9,2018-01-18,0.45,2,0,Budget
34476591,Cozy Bushwick apartment in a great location,81133553,Zachary,Brooklyn,Williamsburg,40.70612,-73.9264,Private room,90,3,0,,0.0,1,156,Mid-Range
7659042,Cozy Room 25 Minutes from Manhattan,23187157,Andrew,Brooklyn,Bushwick,40.70036,-73.91723,Private room,80,1,0,,0.0,1,0,Mid-Range
35344126,Newly Renovated Apartment 47 Buffalo 3F Room#4,264732469,Longfang,Brooklyn,Bedford-Stuyvesant,40.67838,-73.92349,Private room,60,1,3,2019-06-24,3.0,2,176,Budget
2867463,Brooklyn Brownstone - Prospect Park,13601944,Mark,Brooklyn,South Slope,40.66372,-73.97793,Entire home/apt,195,6,11,2018-07-22,0.18,1,13,Mid-Range
18746696,"One Bedroom-One Bathroom in Greenpoint, Brooklyn.",1485117,Matt,Brooklyn,Greenpoint,40.72186,-73.94588,Entire home/apt,125,2,8,2017-12-30,0.31,1,0,Mid-Range
34245778,Mi Rincón acogedor!,258551028,Alcira,Brooklyn,Bensonhurst,40.61985,-74.00205,Private room,40,5,4,2019-05-24,1.74,1,0,Budget
16269989,Charming Room in Brooklyn Townhome,20645317,Cortney,Brooklyn,Clinton Hill,40.6886,-73.96197,Private room,80,2,4,2018-08-30,0.13,1,10,Mid-Range
15310417,Cozy Space in Crown Heights,77778146,Andre,Brooklyn,Crown Heights,40.66596,-73.94936,Private room,75,1,13,2018-12-06,0.39,8,311,Budget
16795503,Spacious Private Access Near Trains M - L and J,49100137,Juan,Brooklyn,Bushwick,40.69228,-73.91399,Private room,33,2,90,2019-07-07,3.1,1,308,Budget
20552425,Sun-filled room in the heart of Bushwick,79896285,Amelia,Brooklyn,Bushwick,40.69961,-73.92132,Private room,50,4,0,,0.0,1,0,Budget
16285996,Designers Dream Bed Stuy Studio,26765580,Brittney,Brooklyn,Bedford-Stuyvesant,40.68393,-73.94967,Entire home/apt,110,2,91,2019-06-24,3.02,1,48,Mid-Range
26138943,Awesome bedroom. Clean & new  apt. 5 min to train,43148410,Lo,Brooklyn,East New York,40.66761,-73.88693,Private room,38,30,2,2019-04-01,0.19,3,342,Budget
5251338,"Stay in beautiful Carroll Gardens, Brooklyn!! 1BD",17129810,Jeffrey,Brooklyn,Red Hook,40.66541,-74.01407,Private room,60,5,66,2018-11-02,1.75,5,326,Budget
1021957,PRIVATE QUIET SUITE,315606,Cynthia,Brooklyn,Crown Heights,40.67515,-73.95435,Private room,78,3,10,2017-08-26,0.14,2,95,Budget
2349715,Cozy 2-BD w/ Lots of Light,11998560,Ruby,Brooklyn,Crown Heights,40.67286,-73.92566,Entire home/apt,162,1,75,2019-06-08,1.2,2,103,Mid-Range
10234437,"Sunny, large 2-bedroom Williamsburg apartment",655234,Julien,Brooklyn,Williamsburg,40.71523,-73.95503,Entire home/apt,199,3,0,,0.0,1,0,Mid-Range
30393798,Modern Sleek Apartment in Dumbo,16051761,Sandra,Brooklyn,Downtown Brooklyn,40.69739,-73.98444,Entire home/apt,150,7,0,,0.0,1,0,Mid-Range
7750936,$30 per night private room Bushwick,3508047,Brian,Brooklyn,Bushwick,40.69845,-73.93495,Private room,30,1,3,2016-09-14,0.07,3,0,Budget
161394,Surfer room 15mins to downtown NYC!,772300,Alain,Brooklyn,Williamsburg,40.71309,-73.94128,Private room,90,6,3,2014-08-31,0.03,1,0,Mid-Range
26014359,NYC Experience,43463232,Carlos,Brooklyn,Bushwick,40.69208,-73.91775,Entire home/apt,110,30,0,,0.0,2,221,Mid-Range
6784207,Single Room in 2 bedroom apt.,6387355,Eric,Brooklyn,Bushwick,40.69959,-73.92975,Private room,64,2,48,2019-06-22,1.0,2,318,Budget
33688029,"Cozy, Friendly Apt Share for Young Professionals",253836845,Ollie,Brooklyn,Crown Heights,40.66784,-73.95798,Private room,68,30,1,2019-05-01,0.43,7,251,Budget
12681210,Cozy and Comfy in Crown Heights!!!,47187182,Keri,Brooklyn,Crown Heights,40.67428,-73.94373,Private room,75,3,0,,0.0,1,89,Budget
33359386,Shared room on a boarder of Williamsburg!!!,251296793,Alex,Brooklyn,Bushwick,40.70115,-73.93931,Shared room,35,30,0,,0.0,4,0,Budget
5965198,Private Vintage L Shaped Studio,1566167,Beth,Brooklyn,Kensington,40.63555,-73.97151,Entire home/apt,49,5,21,2019-03-20,0.42,1,34,Budget
12028495,Comfortable and Spacious Bedroom,52474491,Arthur,Brooklyn,Sea Gate,40.57857,-74.01012,Private room,71,1,0,,0.0,3,0,Budget
21136837,Cozy bedroom in Bed-stuy town house,10823443,Margaux,Brooklyn,Bedford-Stuyvesant,40.68454,-73.94829,Private room,45,4,0,,0.0,1,0,Budget
28558930,Cosy home in Bushwick..25 minutes into Manhattan!,44753370,Sanjeev,Brooklyn,Bushwick,40.70543,-73.91935,Private room,50,6,1,2018-09-16,0.1,1,0,Budget
16004977,Cosy renovated studio apartment in Bed Stuy,26243457,Lina,Brooklyn,Bedford-Stuyvesant,40.68919,-73.94073,Entire home/apt,80,3,6,2017-09-29,0.24,1,0,Mid-Range
16476403,livingroom for rent queen size sofa bed or air bed,23095202,Victoria,Brooklyn,East Flatbush,40.63425,-73.94862,Shared room,45,2,0,,0.0,2,88,Budget
335797,Bklyn 6 Beds 1 Bathroom Rental 2,1709216,Steve And Heather,Brooklyn,East Flatbush,40.63602,-73.94607,Entire home/apt,115,3,64,2019-05-11,0.72,4,333,Mid-Range
8151605,Amazing 2BR in Bed-Stuy,1740952,Kaila,Brooklyn,Bedford-Stuyvesant,40.68355,-73.94129,Entire home/apt,180,2,1,2015-09-26,0.02,1,0,Mid-Range
1086640,"1 Bedroom Apt Greenpoint, Brooklyn",5972975,Leigh,Brooklyn,Greenpoint,40.72613,-73.93915,Entire home/apt,75,2,2,2014-10-02,0.03,1,0,Budget
19010965,Amazing Bright Room With Separate Bathroom,27522582,Gabriele,Brooklyn,Bushwick,40.70075,-73.91644,Private room,70,1,0,,0.0,3,0,Budget
21516649,Small Private Room in Big & Cozy apartment,3404840,Jessamine,Brooklyn,Crown Heights,40.6739,-73.9535,Private room,60,2,2,2017-11-07,0.1,1,0,Budget
14783394,Bright Room in Bushwick,71379648,Jacob,Brooklyn,Bushwick,40.68815,-73.91344,Private room,62,3,7,2018-03-31,0.22,1,0,Budget
28057894,Renovated 3BR 2 Full Bath with Washer & Dryer,210970608,Lucy,Brooklyn,Crown Heights,40.66977,-73.9489,Entire home/apt,245,3,5,2019-05-30,0.48,5,278,Luxury
7666157,Noel Palace,40164647,Michele,Brooklyn,Midwood,40.62713,-73.95221,Private room,150,3,0,,0.0,1,0,Mid-Range
30527535,Spacious & Cozy Master BR - Nearby Prospect Park,227679456,Jimmy,Brooklyn,Prospect-Lefferts Gardens,40.66147,-73.9415,Private room,55,1,32,2019-06-30,4.66,7,7,Budget
18913089,MASTER SUITE in 3 Story Loft in an old BK Church,23568850,Olivia,Brooklyn,Williamsburg,40.71592,-73.95666,Private room,120,3,4,2017-09-24,0.16,1,0,Mid-Range
18908252,Master bedroom in a two bedroom apartment.,11555258,Patrick,Brooklyn,Kensington,40.64249,-73.97105,Shared room,60,4,1,2018-08-05,0.09,2,0,Budget
22341308,Large Private Room Perfect for 3-4 people!,155109689,Dolores,Brooklyn,Greenpoint,40.73322,-73.95177,Private room,121,1,8,2019-06-12,0.44,2,91,Mid-Range
7915596,"Large, Bright NYC Room Near Trains",2339049,Arianna & Z,Brooklyn,Bushwick,40.69919,-73.93818,Private room,75,2,226,2019-06-10,4.78,2,128,Budget
20147628,Beautiful modern apartment with private deck!,4391397,Eva,Brooklyn,Windsor Terrace,40.65783,-73.98236,Entire home/apt,150,2,4,2019-04-28,0.34,2,4,Mid-Range
30590921,Feels Like Home Near JFK and LGA,16608415,Smidty,Brooklyn,East New York,40.66745,-73.89217,Private room,25,1,25,2019-06-26,3.61,3,211,Budget
